Username,Date,Favorites,Retweets,Hashtags,Text
TheBricsPost,2013-01-24 11:25:00+00:00,0,0,"['#Cameron', '#referendum', '#Europe', '#', '#UK', '#EU', '#PM']",#Cameron sets deadline for #referendum on #Europe | The BRICS Post: http:// thebricspost.com/cameron-sets-d eadline-for-eu-referendum/#.UQEZ9mZVNTk.twitter … #UK #EU #PM
elJaumeTria,2013-01-24 11:24:35+00:00,0,0,"['#Constitució', '#Catalunya', '#referèndum']",@antonijover La #Constitució no és cap submissió. És el 1r cop a la història que #Catalunya té reconeguda sobirania en #referèndum vinculant
Shorts1890,2013-01-24 11:18:00+00:00,0,0,"['#Business', '#EU', '#referendum']",#Business groups respond to PM's proposals for #EU #referendum http:// ow.ly/h5qBj
elJaumeTria,2013-01-24 11:15:37+00:00,0,0,"['#referèndum', '#Constitució']","@nilsuedan @elmonarac1 Només tenen reconeguda sobirania x decidir status en #referèndum vinculant les""nacionalitats"" art151-152 #Constitució"
Ashendir,2013-01-24 11:13:01+00:00,0,2,"['#RTL', '#référendum', '#UE']",Sondage #RTL : 63% souhaite un #référendum sur le maintien de la France dans l' #UE . 34% sont contre. Plus de 6600 votants.
rusgrammatica,2013-01-24 11:12:04+00:00,0,0,"['#referendum', '#EU']",De heer @diederiksamsom zou er verstandig aan doen de visioenen van @geertwilderspvv direct de kop in te drukken. Geen #referendum . #EU
debroervannico,2013-01-24 11:10:12+00:00,0,1,['#referendum'],Ik zou dus niet voor een #referendum kiezen.
jackvanmessel,2013-01-24 11:09:24+00:00,0,0,['#referendum'],Ik ben voor een #referendum voor het wel/niet verbieden populistische politieke partijen
Hanvanderhorst,2013-01-24 11:08:44+00:00,0,0,"['#Samsom', '#referendum', '#Wilders']","Ai, verspreking van #Samsom over #referendum . Nu heeft #Wilders hem bij zijn taas. Hoe gaat Samsom zich hieruit redden?"
reportefinal,2013-01-24 11:06:04+00:00,0,0,['#referéndum'],Numerosos dirigentes y políticos europeos alertan a David Cameron sobre el riesgo de su #referéndum http:// bit.ly/WWjYH2
ultimocable,2013-01-24 11:06:04+00:00,0,0,['#referéndum'],Numerosos dirigentes y políticos europeos alertan a David Cameron sobre el riesgo de su #referéndum http:// bit.ly/WWjYH2
webullition,2013-01-24 11:04:53+00:00,0,0,"['#Thespeech', '#Cameron', '#Référendum', '#UK', '#Europe', '#Politique']",Top tweet story : #Thespeech : http://www. webullition.info/48h/top-tweet- story-thespeech/ … #Cameron #Référendum #UK #Europe #Politique
Mikey_Montero,2013-01-24 11:04:19+00:00,0,0,['#Referendum'],Have to Admit the Tories have played their Trump Card by announcing an EU #Referendum . Generally been praised in the media. Lets Decide.
CDAffiliates,2013-01-24 11:02:29+00:00,0,0,"['#Sterling', '#referendum']",#Sterling weak ahead of Cameron’s #referendum speech http:// cdplus.currenciesdirect.com/daily-market-a nalysis/sterling-weak-ahead-of-camerons-referendum-speech/ …
telegraaf,2013-01-24 11:00:42+00:00,0,1,"['#Referendum', '#NederlanduitEU', '#Watvindjij']",Moet Rutte voorbeeld van Cameron volgen? #Referendum #NederlanduitEU #Watvindjij http:// telegraaf.nl/s/21171427 via @telegraaf
IObywatelski,2013-01-24 10:58:59+00:00,0,0,"['#Wielka', '#Brytania', '#referendum']","#Wielka #Brytania : Zapowiedź #referendum była politycznym gestem, próbą przejęcia inicjatywy w toczącej się debacie http:// tinyurl.com/bkdgoqt"
tonyhatfield,2013-01-24 10:58:46+00:00,0,0,"['#wefeurope', '#referendum']",#wefeurope dutch pm mark rutte will not support individual country opt outs #referendum
viaIndexer,2013-01-24 10:55:18+00:00,0,0,"['#Cameron', '#Davos', '#Rede', '#EU', '#Referendum']",Weltwirtschaftsforum in Davos: Cameron bekräftigt EU-Kritik http:// bit.ly/WWm2ii #Cameron #Davos #Rede #EU #Referendum
viaIndexer,2013-01-24 10:54:58+00:00,0,0,"['#Cameron', '#Rede', '#EU', '#Referendum', '#Volksabstimmung']",Weltwirtschaftsforum in Davos: Cameron bekräftigt EU-Kritik http:// bit.ly/WWm2ii #Cameron #Rede #EU #Referendum #Volksabstimmung
TheGrumpyBitch,2013-01-24 10:54:20+00:00,0,0,"['#referendum', '#referendum']",Maybe we should have a #referendum to see how many people actually want a #referendum on the EU? We could have that immediately
NonMariageHomo,2013-01-24 10:50:13+00:00,0,1,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb http:// fb.me/1sZ1O3ANW
droiteuniv,2013-01-24 10:50:12+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb http:// fb.me/1RsqK2xLh
Glad_media,2013-01-24 10:50:11+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
AntoineDiers,2013-01-24 10:50:11+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
68avecJFC,2013-01-24 10:50:11+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
Dom_presse,2013-01-24 10:50:11+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
TeamDroiteForte,2013-01-24 10:50:11+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
Franceen2022,2013-01-24 10:50:11+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
JacquesVendetta,2013-01-24 10:50:11+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
Mentalseb,2013-01-24 10:50:03+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
Trib69,2013-01-24 10:50:03+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
unilycee,2013-01-24 10:50:03+00:00,0,0,"['#MariageGay', '#référendum', '#manifpourtous']",#MariageGay : pourquoi il faut un #référendum #manifpourtous cc .@referendumMPT http:// j.mp/Vu7gBb
elsaprincigalli,2013-01-24 10:47:23+00:00,0,0,"['#Cameron', '#Davos', '#referendum', '#Ue', '#GranBretagna', '#nonvoltalespalleUnione']",#Cameron a #Davos : «Con il #referendum sulla #Ue la #GranBretagna #nonvoltalespalleUnione » Corriere.it http://www. corriere.it/esteri/13_genn aio_24/Cameron-Davos-referendum-Europa_e338f68a-660e-11e2-a999-f4ff91782969.shtml … via @Corriereit
smediaportal,2013-01-24 10:38:58+00:00,0,0,"['#politika', '#EU', '#Austrija', '#referendum']",#politika #EU #Austrija #referendum RASPAD CARSTVA GOSPOĐE MERKEL: I Austrija za referendum o EU - VESTI - SMEDIA http://www. smedia.rs/vesti/vest/106 641/Austrija-EU-Referendum-RASPAD-CARSTVA-GOSPODjE-MERKEL-I-za-referendum-o.html …
eurotopics,2013-01-24 10:37:13+00:00,0,0,"['#Referendum', '#Großbritannien', '#EU', '#Reform']",. @diepressecom hält #Referendum für gute Idee: #Großbritannien wäre endlich raus oder richtige #EU - #Reform wäre möglich http:// bit.ly/YpmOLp
NeytAndText,2013-01-24 10:36:34+00:00,0,0,"['#Zijlstra', '#Referendum']","De kloof tussen volk en politiek werd nog nooit zo helder weergegeven. Ongewild, dat dan wel. http:// nos.nl/artikel/465524 -zijlstra-nooit-meer-referendum.html … #Zijlstra #Referendum"
TheGrumpyBitch,2013-01-24 10:35:42+00:00,0,0,['#referendum'],Just cant understand people not getting that anyone looking to invest in British/Euro workplace wont be hesitant #referendum
Toulouseinfos,2013-01-24 10:35:25+00:00,0,3,"['#Mariagepourtous', '#referendum']",#Mariagepourtous : Les deux camps s'opposent sur l'interprétation de la constitution http:// ow.ly/h5gdQ #referendum
Rick1cs,2013-01-24 10:34:10+00:00,0,0,['#referendum'],Cameron calls for referendum on whether UK should leave Europe. If we do decide to leave Europe I hope we move somewhere warmer. #referendum
L_Schmitz,2013-01-24 10:29:22+00:00,0,0,"['#Cameron', '#Referendum']","En fait, ça devrait être à l'ensemble des Européens de décider du maintien ou non du RU dans l'UE. #Cameron #Referendum"
ClareDevaney,2013-01-24 10:28:09+00:00,0,1,['#referendum'],nice of our unelected PM to offer us another #referendum tho. Is his love for refs & inquiries bcos he has no other mandate? @David_Cameron
AchiIIies,2013-01-24 10:27:44+00:00,1,0,"['#referendum', '#EUspeech']","Cameron calls for UK #referendum on EU membership… If we do decide to leave Europe, I hope we move somewhere warmer. #EUspeech"
Midilibre,2013-01-24 10:27:42+00:00,0,1,"['#référendum', '#Europe']","Le #référendum britannique pour sortir de l' #Europe agite les politiques http://www. midilibre.fr/2013/01/24/le- referendum-britannique-pour-sortir-de-l-europe-agite-les-politiques,632021.php … via @midilibre"
reportefinal,2013-01-24 10:26:01+00:00,0,0,['#referéndum'],Numerosos dirigentes y políticos europeos alertan a David Cameron sobre el riesgo de su #referéndum http:// bit.ly/WWjYH2
ultimocable,2013-01-24 10:26:00+00:00,0,0,['#referéndum'],Numerosos dirigentes y políticos europeos alertan a David Cameron sobre el riesgo de su #referéndum http:// bit.ly/WWjYH2
ScPoResearch,2013-01-24 10:25:32+00:00,0,1,"['#référendum', '#Europe', '#']","Florence Faucher : « Un #référendum sur l’ #Europe , un engagement dangereux »| http:// La-Croix.com : http://www. la-croix.com/Actualite/Mond e/Florence-Faucher-Un-referendum-sur-l-Europe-un-engagement-dangereux-_NG_-2013-01-23-902838#.UQEMDYY8rYg.twitter …"
robertscrim34,2013-01-24 10:24:22+00:00,0,0,"['#EU', '#SNP', '#Referendum']","If we get independence, will alex salmond allow us a say on Europe? #EU #SNP #Referendum"
agpryce,2013-01-24 10:23:38+00:00,0,0,['#referendum'],"Do the British public truly know the implications of being in or out of the EU? If the answer is no, should we really have a #referendum ?"
alecardinale,2013-01-24 10:20:11+00:00,0,0,"['#referendum', '#UK']",Ed Miliband. No secco al #referendum innervosisce membri governo ombra. #UK via @guardian http:// gu.com/p/3da3e
Linklaters_EI,2013-01-24 10:15:45+00:00,0,0,['#referendum'],PM criticises “complex rules restricting our labour markets” in #referendum speech
Scoobydoo007,2013-01-24 10:15:39+00:00,0,1,"['#Britain', '#Cameron', '#UK', '#Referendum', '#MarkRutte', '#PvdA', '#Merkel', '#Hollande']",#Britain not turning its back on Europe: #Cameron http:// goo.gl/X73xu @bbc @Telegraph #UK #Referendum #MarkRutte #PvdA #Merkel #Hollande
ballotboxuk,2013-01-24 10:13:59+00:00,0,0,"['#EU', '#referendum']",It's neck and neck with our voters. Do you think there should be an #EU #referendum ? pic.twitter.com/yZQ0APm6
k_stofzuiger,2013-01-24 10:12:49+00:00,0,1,['#referendum'],"D66: kiezers zijn slim genoeg een regering van hun land te kiezen, maar niet om te beslissen over de EU. #referendum"
Ashendir,2013-01-24 10:12:06+00:00,1,0,"['#Référendum', '#ManifPourTous']",Le 2 Février sortons dans nos villes et réclamons un #Référendum sur la question de l'adoption et du mariage homosexuel #ManifPourTous !
MarieBoyer,2013-01-24 10:11:02+00:00,0,0,"['#compromise', '#reforms', '#referendum']",Germany says it will seek EU #compromise with Britain following @David_Cameron call 4 radical #reforms & #referendum . http:// bit.ly/V6YTtL
bobsgrid,2013-01-24 10:11:00+00:00,0,0,['#referendum'],Jammer dat 'mijn' VVD tegen #referendum is. Goede beslissingen of voorstellen moet je te allen tijde kunnen verdedigen.
mincotrip,2013-01-24 10:08:19+00:00,0,0,"['#VVD', '#EU', '#referendum']","De #VVD heeft altijd de mond vol van de eigen verantwoordelijkheid vd burger. Maar een #EU #referendum , nee dan niet...."
Mat_Struwe,2013-01-24 10:08:06+00:00,0,0,"['#Baukonzerne', '#Cameron', '#Ärmelkanal', '#BER', '#Großprojekte', '#referendum']",#Baukonzerne fiebern mit David #Cameron : Wer baut die Zollstation unter dem #Ärmelkanal ? #BER #Großprojekte #referendum
gentilreac,2013-01-24 10:05:23+00:00,0,1,"['#Cameron', '#referendum']",#Cameron qui s'attire la colere des europeistes parce qu'il parle de #referendum . C vrai que demander l'avis du peuple est d'un vulgaire...
richfoto,2013-01-24 10:05:19+00:00,0,0,"['#euspeech', '#referendum', '#europeanunion']",UKIP Leader @nigel_farage looks a bit like Buster Keaton don't you think...? #euspeech #referendum #europeanunion pic.twitter.com/wJqPL4Y6
Rafa_Lopez71,2013-01-24 10:04:38+00:00,0,0,"['#Catalunya', '#referèndum', '#independència', '#marxem', '#TenimPressa']",The Guardian:“ #Catalunya pavimenta el camí pel #referèndum d’ #independència ”. #marxem ! #TenimPressa http://www. elsingulardigital.cat/cat/notices/20 13/01/the_guardian_diu_que_catalunya_pavimenta_el_cami_pel_referendum_d_independencia_92496.php … via @elsingular
Binnenhof18,2013-01-24 10:02:25+00:00,0,0,"['#referendum', '#eu']","Horen we straks weer dat Nederland ""tot op het bot verdeeld is"". Volk wil het wel, politiek niet. http:// bit.ly/11Tc1Kf #referendum #eu"
peevtee,2013-01-24 10:02:25+00:00,0,0,"['#referendum', '#eu']","Horen we straks weer dat Nederland ""tot op het bot verdeeld is"". Volk wil het wel, politiek niet. http:// bit.ly/11Tc1Kf #referendum #eu"
RogerGrahamD,2013-01-24 09:59:48+00:00,0,0,"['#politicians', '#referendum']","Bit like that ballboy with the football, you've got the ball and YOU'RE FUCKIN' LAYING ON IT!! #politicians #referendum"
KRTpro_News,2013-01-24 09:57:00+00:00,0,0,"['#UK', '#CAMERON', '#Miliband', '#referendum', '#POLITICS', '#EU']",#UK : DAVID #CAMERON : has set a trap for Ed #Miliband with desperate #referendum pledge | http://www. krtpro.org/News.html | c #POLITICS RT #EU
Grimtech,2013-01-24 09:56:53+00:00,0,0,['#referendum'],"With the now impending #referendum , there had better be a pretty dam high participation quorum requirement put in place"
OcchioNotizia,2013-01-24 09:55:15+00:00,0,0,"['#Referendum', '#Confartigianato', '#']","#Referendum Marotta, #Confartigianato : votino solo i residenti della frazione http://www. occhioallanotizia.it/news/12044/ref erendum-marotta-confartigianato-votino-solo-i-residenti-della-frazione#.UQEE9_ICRSg.twitter …"
RogerGrahamD,2013-01-24 09:51:12+00:00,0,0,"['#democracy', '#referendum']","Look, I'm not anti Europe right! I'm anti European integration and I just want to know what everyone else thinks. #democracy #referendum"
Zincfreud,2013-01-24 09:48:49+00:00,0,0,"['#referendum', '#renegotiation', '#Europe']","#referendum #renegotiation #Europe no human rights, no employment rights, lower wages, no health and safety at all. What Cameron wants"
ericonverse,2013-01-24 09:44:20+00:00,0,0,"['#Cameron', '#referendum']",Het perfide albion (GB) doet z'n (scheld)naam weer alle eer aan. Om een anglofobie van te krijgen. #Cameron #referendum
zoetabary,2013-01-24 09:41:19+00:00,0,0,"['#Cameron', '#UE', '#referendum']",Mon compte-rendu du discours de #Cameron #UE #referendum http:// ow.ly/h5jfX
tpi,2013-01-24 09:41:02+00:00,0,0,"['#Londra', '#UK', '#UE', '#referendum']","Ministro Terzi: ""È inimmaginabile che #Londra pensi ad un futuro fuori dall'Europa"": http:// bit.ly/Vl7eiL #UK #UE #referendum"
frenchchambergb,2013-01-24 09:38:40+00:00,0,0,"['#referendum', '#UE', '#cameron']","Arnaud Vaissié, President of the Chamber comments on Britain & Europe @Channel4News http://www. channel4.com/news/britain-a nd-europe-an-identity-crisis … @IntlSOS #referendum #UE #cameron"
eraonlus,2013-01-24 09:37:28+00:00,0,0,"['#GranBretagna', '#Cameron', '#referendum', '#Ue']","#GranBretagna , #Cameron promette #referendum per decidere se uscire da #Ue http:// fb.me/B2zZUQGF"
Nationalia,2013-01-24 09:36:31+00:00,0,1,"['#Escòcia', '#RegneUnit', '#referendum']",Una enquesta apunta que els escocesos s'inclinen cap a la plena autonomia interna http://www. nationalia.cat/ca/noticies/13 23 … #Escòcia #RegneUnit #referendum
willyboy1984,2013-01-24 09:35:42+00:00,0,0,"['#Zijstra', '#VVD', '#Europa', '#referendum']",Dus #Zijstra ik stem nooit meer #VVD is mij zeer slecht bevallen! Wat nou democratie? 2/2 #Europa #referendum
lordpriory,2013-01-24 09:34:25+00:00,1,1,['#Referendum'],@mickeyfree53 The bill is about to mushroom in 2014. God knows what it will be by the time we get our #Referendum
willyboy1984,2013-01-24 09:34:18+00:00,0,0,"['#Zijstra', '#VVD', '#referendum', '#Europa']","#Zijstra ( #VVD ) 'Nooit meer een #referendum .De laatste keer is ons zeer slecht bevallen' Ja, want toen wees het NL volk #Europa af. LAF! 1/2"
RenfrewshireCoC,2013-01-24 09:32:32+00:00,0,0,"['#Independence', '#scotland', '#referendum']",Our #Independence Debate is >50% full already 15/2 @ReidKerrCollege http://www. renfrewshirechamber.com/event-Independ enceDebate.asp … #scotland #referendum Free members only
Mr_Goupil,2013-01-24 09:32:15+00:00,0,0,"['#Cameron', '#référendum', '#UE']",David #Cameron promet un #référendum sur le maintien du Royaume-Uni dans l' #UE http:// j.mp/SAdGAm
BenPrn,2013-01-24 09:32:09+00:00,0,0,['#référendum'],"@carlos_sccavo Cet argument du ""programme"" n'en est pas un. La question n'est pas le retrait du projet de loi mais un #référendum ."
asylumboundbook,2013-01-24 09:32:03+00:00,0,0,"['#Cameron', '#referendum']",I think #Cameron pulled a clever move with #referendum on Europe - wrong footed opposition.
DailyMirror,2013-01-24 09:30:49+00:00,0,1,['#referendum'],David Cameron has set a trap for @Ed_Miliband with desperate #referendum pledge - @Kevin_Maguire 's verdict http:// mirr.im/WNOeFz
TonySpurling,2013-01-24 09:30:07+00:00,0,0,['#referendum'],"UK Prime Minister 2.2m followers, Wayne Rooney 5.7m, Harry Styles 10.3m - can the British Public be trusted with a #referendum ?"
BernODonoghue,2013-01-24 09:29:01+00:00,0,0,"['#historicspeech', '#referendum']",@georgeeaton Just an average woman's thoughts on the #historicspeech & Dave's In/Out #referendum http://www. deardaveandnick.com/2013/01/letter -91-historic-speech-daves-inout.html?spref=tw …
BernODonoghue,2013-01-24 09:25:54+00:00,0,0,"['#EU', '#referendum', '#time4areferendumonDave']","Sir Martin Sorrell, in Davos, warns promise of a #EU #referendum in 2017 would make businesses less likely 2 invest #time4areferendumonDave ?"
labour4europe,2013-01-24 09:23:47+00:00,0,1,"['#thespeech', '#EU', '#UK', '#brexit', '#referendum']",a proEuropean critique of #thespeech http:// bit.ly/11T8Fqw by Julian Priestley #EU #UK #brexit #referendum
28minutes,2013-01-24 09:22:33+00:00,0,3,"['#David', '#référendum', '#UE', '#28min']",#David Cameron veut un #référendum sur le maintien du Royaume-Uni dans l’ #UE . Comprenez-vous sa position ? #28min
le_pcd,2013-01-24 09:18:35+00:00,0,2,"['#ConventionUMP', '#mariagepourtous', '#référendum']","#ConventionUMP @jfcope : ""sur #mariagepourtous le #référendum est légitime """
faceretotum,2013-01-24 09:16:45+00:00,0,0,"['#referendum', '#democracy']","@David_Cameron @Ed_Miliband Bravo Cameron, a #referendum is the ultimate tool of #democracy , and refusing to use it undermines the people"
gavin_cb,2013-01-24 09:15:42+00:00,0,0,"['#EU', '#Scotland', '#Referendum', '#europe']",The problem with a #EU #Scotland #Referendum is people won't really understand the full ramifications either way. too many variables. #europe
MintMIS,2013-01-24 09:13:59+00:00,0,0,['#referendum'],What do you think we should do about the #referendum what will you vote if the tori's get elected again?
DWCCglobal,2013-01-24 09:11:26+00:00,0,0,"['#EU', '#Referendum']",EU leaders warn Cameron over membership referendum: http://www. bbc.co.uk/news/world-eur ope-21159368 … #EU #Referendum
lorchiavetta,2013-01-24 09:11:20+00:00,0,0,"['#referendum', '#Uk', '#Ue']",cmq è strana 'sta cosa del #referendum in #Uk sull'appartenenza all' #Ue : che senso ha proporlo tra 5 anni?
SamerKasem,2013-01-24 09:07:28+00:00,0,0,"['#Cameron', '#EU', '#referendum']",UK Under Fire....Handbagged! David #Cameron 's promise of #EU #referendum by 2017 provokes storm of controv http:// tinyurl.com/ab47ezb
brucegulland,2013-01-24 09:02:56+00:00,0,0,['#referendum'],"I don't care what Mr Cameron says, an in out #referendum sounds like a singularly uncouth way to try and woo dame Great British Public."
bberrybeth365,2013-01-24 09:02:45+00:00,0,0,['#Referendum'],"@HolbornLaw Maybe,but we can't risk a Tory win in 2015.Labour has to be brave. #Referendum"
TobyMPhillips,2013-01-24 09:00:28+00:00,0,0,"['#referendum', '#auspol']",House of Reps committee recommends 2013 #referendum to recognise local govt http://www. aph.gov.au/Parliamentary_ Business/Committees/House_of_Representatives_Committees?url=jsclg/localgovt/preliminaryreport.htm … #auspol
KnotTheNews,2013-01-24 08:59:22+00:00,0,0,"['#Referendum', '#cameron', '#inout']",Referendum On Hokey Cokey http:// wp.me/p2PCJC-im #Referendum #cameron #inout
elJaumeTria,2013-01-24 08:58:01+00:00,0,0,"['#Parlament', '#referèndum', '#Constitució']","@elmonarac1 @govern I això pq, a diferència d'Euskadi, el #Parlament prescindeix del #referèndum 152.2 #Constitució per decidir finançament"
bberrybeth365,2013-01-24 08:56:48+00:00,0,0,['#Referendum'],@HolbornLaw Definatly.The other is too awful to contemplate.Have to answer back now #Referendum
BernODonoghue,2013-01-24 08:56:17+00:00,0,0,"['#referendum', '#eurosceptics']",Here's info abt Twitter addresses for EU so you can tell 'em Dave doesn't spk 4 or 2 you: http:// europa.eu/take-part/twit ter/index_en.htm … #referendum #eurosceptics
elJaumeTria,2013-01-24 08:55:52+00:00,0,0,"['#Constitució', '#Catalunya', '#referèndum']",@Cr_Segura L'art 152.2 #Constitució estableix que l'status polític de #Catalunya el decideix només el seu electorat en #referèndum vinculant
elJaumeTria,2013-01-24 08:53:25+00:00,0,0,"['#concert', '#referèndum']",@elmonarac1 Absurd com si els uniformistes a Euskadi anunciessin 1 consulta no vinculant x derogar el #concert vàlid x #referèndum vinculant
MarieLaurent29,2013-01-24 08:51:40+00:00,2,5,"['#référendum', '#']",Mariage gay : pourquoi il faut un #référendum | Valeurs actuelles http://www. valeursactuelles.com/pourquoi-il-fa ut-r%C3%A9f%C3%A9rendum20130123.html#.UQD16oxVGkI.twitter … Très bon papier de @Valeurs cc @lamanifpourtous
SustMeme,2013-01-24 08:50:05+00:00,0,0,"['#EU', '#referendum']",Uncertainty now certain: Is an #EU in/out #referendum good news for green businesses http:// ow.ly/h59aH @James_BG
elJaumeTria,2013-01-24 08:49:19+00:00,0,0,"['#Parlament', '#independència', '#referèndum']","@Hartmannmora @elmonarac1 @jordibarbeta @JaumeBarbera ""Deixat marxar""? Quan el #Parlament ha volgut #independència ?Quin dia fem #referèndum ?"
bberrybeth365,2013-01-24 08:49:08+00:00,0,0,['#Referendum'],"@HolbornLaw No,but Labour has to have a plan,fast.This matters and we can't have Tory rule to 2020 or beyond! God forbid. #Referendum"
MorwennaWalker,2013-01-24 08:48:03+00:00,0,0,"['#EU', '#referendum', '#retail']",some business are for the #EU #referendum http://www. retail-week.com/in-business/po licy/ian-cheshire-and-lord-wolfson-back-prime-minister-on-europe/5045266.article?blocktitle=Latest-News-and-Insight&contentID=5963 … #retail
51Nord0West,2013-01-24 08:47:04+00:00,0,2,"['#Referendum', '#EU']",Camerons gordischer Knoten: Mein Bericht http:// bit.ly/10MgcqR +Kommentar http:// bit.ly/10Mgjmq bei der @rheinzeitung #Referendum #EU
HolbornLaw,2013-01-24 08:45:13+00:00,0,1,['#referendum'],Let's face it nobody knows what the effect of a UK exit from EU will be. Nobody knows what unintended consequences will be. #referendum
Bettina_Rid,2013-01-24 08:44:38+00:00,0,0,"['#RebeccaHarms', '#Referendum', '#AKW', '#Bulgarien']",Livestream http:// gruenlink.de/fbf : 10:00 Pressekonferenz mit #RebeccaHarms + Gueorgui Kastchiev über #Referendum Neubau von #AKW in #Bulgarien
Hartelijks,2013-01-24 08:44:17+00:00,0,0,['#referendum'],#referendum = stemmen op grond van onderbuikgevoel. Besluiten graag overlaten aan deskundigen.
NicolasVinci,2013-01-24 08:44:17+00:00,0,0,"['#TheSpeech', '#EU', '#referendum']",Mais que fait @nick_clegg dans le gouvernement europhobe de @David_Cameron ? #TheSpeech #EU #referendum
Toutabo_com,2013-01-24 08:44:10+00:00,0,0,['#référendum'],"Valeurs Actuelles du 24 Janvier 2013 Un #référendum , Monsieur le Président ! http://www. toutabo.com/valeurs-actuel les … http:// ow.ly/i/1pLmr"
elJaumeTria,2013-01-24 08:43:53+00:00,0,0,"['#CCAA', '#referèndum', '#Parlament', '#Constitució']",@nilsuedan @elmonarac1 Confonem regió i autonomia? Hi ha #CCAA nacionals (amb #referèndum ) i regionals(sense #Parlament segons #Constitució )
bagdraft,2013-01-24 08:40:44+00:00,0,0,"['#référendum', '#mariage_gay', '#']",Sur @Valeurs actuelles il faut un #référendum #mariage_gay @fhollande @Elysee @ChTaubira http://www. valeursactuelles.com/pourquoi-il-fa ut-r%C3%A9f%C3%A9rendum20130123.html#.UQDyq5k33QA.twitter … @itele @radiofrance @ARTEfr
elJaumeTria,2013-01-24 08:40:10+00:00,0,0,['#referèndum'],@its_pipo @elmonarac1 @govern Europa només pot dir que no a qui pretengui decidir en consulta no vinculant el decidit 30anys per #referèndum
Robspiked,2013-01-24 08:39:58+00:00,0,0,['#referendum'],Nick Clegg: time to end this crazy debate and have an in/out #referendum on EU. (NB - it was 2008) http:// ow.ly/h5eFI
GabrielQuijano,2013-01-24 08:33:56+00:00,0,0,['#referéndum'],@ESEROPIAN esperemos tener #referéndum y después obtener con el voto lo que queremos.
RobIrvine99,2013-01-24 08:31:51+00:00,0,0,['#referendum'],"Not sure i would wish to live in this country any longer, should the majority of my neighbours force us out of Europe #referendum"
morrisseyobe,2013-01-24 08:30:16+00:00,0,0,['#Referendum'],RT @offasreturnII: @SamSussex @MrsShitrit Cameron will never give you a #Referendum & he knows it : 2018 & he will long gone>who knows
missmami,2013-01-24 08:28:45+00:00,0,0,['#referendum'],"@tafkajk ja, denk t ook!!! Je hebt gelijk! Jij wel!!! ;-) @dreoudman #referendum"
elJaumeTria,2013-01-24 08:28:02+00:00,0,0,['#referèndum'],"@elmonarac1 ""Tampoc podem fer servir elCensElectoral"" Quina seguretat. Però el 2006 sí. I des del 2010 l'Estatut espera obligat #referèndum"
tafkajk,2013-01-24 08:27:29+00:00,0,0,"['#referendum', '#TT', '#complot']",@missmami Dat dacht ik ook! #referendum En ik denk ook dat de regering de #TT censureert..... ;) 't Is 'n #complot ! (cc: @dreoudman )
ParcelHero,2013-01-24 08:25:06+00:00,0,0,"['#referendum', '#eu']",David Cameron's EU Uncertainty Makes Business Leaders Anxious | The Guardian http:// ow.ly/h4PS5 #referendum #eu
missmami,2013-01-24 08:23:39+00:00,0,0,['#referendum'],@tafkajk aan ons heeft t niet gelegen lijkt me zo! #referendum
elJaumeTria,2013-01-24 08:21:07+00:00,0,0,"['#referèndum', '#Constitució']","@elmonarac1 @govern Com sabem tan segur que""seguirà""? És pq no tenim cap intenció d'inquietar Madrid exigint #referèndum 152.2 #Constitució ?"
tafkajk,2013-01-24 08:20:41+00:00,0,0,"['#TT', '#referendum']",@missmami Zo is 't! *refresht* Maar uhm..... nog steeds geen #TT #referendum
