Username,Date,Favorites,Retweets,Hashtags,Text
IsraelNewsNow,2016-06-25 23:39:11+00:00,1,2,"['#IsraeltheRegion', '#JewishTimes', '#Brexit', '#Britain', '#racism']",#IsraeltheRegion #JewishTimes #Brexit #Britain #racism Some see racist undercurrent in British decision to leave EU http:// dlvr.it/LfT4LQ
nisreeenz,2016-06-25 23:39:10+00:00,2,1,['#Brexit'],"""British Ambassador's statement on EU Referendum"" @MoazzamTMalik @UKinIndonesia #Brexit https:// mobile.facebook.com/notes/british- embassy-jakarta/british-ambassadors-statement-on-eu-referendum/1013559585359960/?refid=17&_ft_=top_level_post_id.1147163262012010%3Atl_objid.1147163262012010%3Athid.100001550422252%3A306061129499414%3A2%3A0%3A1467356399%3A-1990523765088894029 …"
Pipo_242,2016-06-25 23:39:10+00:00,0,0,['#Brexit'],El Corte Inglés después del #Brexit XD pic.twitter.com/nbuPiriSHG
Introvert_Dave,2016-06-25 23:39:09+00:00,0,0,['#brexit'],The VOTE LEAVE backer whose petition could inadvertently derail the Brexit http:// shr.gs/wMqsZ7 || Funniest thing I've read re #brexit
NatefromUSA,2016-06-25 23:39:09+00:00,1,3,"['#Brexit', '#Election2016']",#Brexit 's relevance to #Election2016 in US? Remember the Wisconsin recall in 2012?
Andrew6W,2016-06-25 23:39:09+00:00,0,0,['#Brexit'],#Brexit
Stephy_Burnett,2016-06-25 23:39:07+00:00,1,0,['#Brexit'],Informative @googlenewslab gif on #Brexit search queries 'round the world. https:// twitter.com/googlenewslab/ status/746480436306599936 …
AE86FTW,2016-06-25 23:39:06+00:00,1,0,"['#Brexit', '#CrySjws']",So happy for the UK take your country back #Brexit #CrySjws
Gerundagula,2016-06-25 23:56:10+00:00,0,0,"['#NewOrder', '#NewUKOrder', '#Cameron', '#Osbourne']",Not #NewOrder but #NewUKOrder as rats like #Cameron & #Osbourne jump overboard. Don't make same mistake ever again. pic.twitter.com/drRy6TULLa
TiresiasGreen,2016-06-25 23:53:50+00:00,1,0,"['#Cameron', '#piggate']",@JINTY1B Her Maj is going to be proper cross with her cousin #Cameron #piggate
breakingnewsit,2016-06-25 23:47:25+00:00,0,0,['#Cameron'],Le tendenze alle 1:47: Inghilterra e #Cameron
paulj388,2016-06-25 23:46:34+00:00,0,0,['#Cameron'],those that serve the Network of Global Corporate Control should be removed like #Cameron
AlvaroLevrero,2016-06-25 23:43:56+00:00,0,0,"['#Cameron', '#UE']",Error! No es como pretende #Cameron : art. 50 del reglamento de la #UE prevé 24 meses de negociaciones si un país quiere salir
paulj388,2016-06-25 23:40:11+00:00,1,0,['#Cameron'],good to hear Elites helping to clean up the corruption. #Cameron wife face tells all http://www. telegraph.co.uk/news/2016/06/2 4/gaunt-haunted-immobile-samantha-cameron-stands-stronguntil-her-h/ … @benwallacewells
eyad1949,2016-06-25 23:38:47+00:00,6,2,"['#UK', '#Cameron', '#referendum', '#Corbyn', '#JoCox']","#UK #Cameron took responsibility for his disastrous #referendum idea & resigned. #Corbyn must do the same, now! He has let down #JoCox !"
scarletmonahan,2016-06-25 23:35:09+00:00,0,1,"['#cameron', '#2013', '#politics', '#osborne']",#cameron Much less than one the care an compassion you have shown... pic.twitter.com/1d4ne8MO #2013 #politics #osborne
ImaTigerrr,2016-06-25 23:35:01+00:00,7,4,"['#Cameron', '#Osborne', '#Brexit']","@RealNatalieRowe Sorry youve been voted out by general public, to cheer you up #Cameron resigned & #Osborne gone AWOL since #Brexit"
nadd3rz,2016-06-25 23:27:08+00:00,0,0,"['#Cameron', '#guardian']",Sounds like #Cameron inner circle all #guardian readers
mcc_ss,2016-06-25 23:26:40+00:00,1,2,"['#Cameron', '#Britain', '#Europe']",#Cameron ’s bad bet: the drama of a night that ripped #Britain and #Europe apart http:// gu.com/p/4mye9/stw
JohnRussell40,2016-06-25 23:26:08+00:00,0,0,"['#Brexit', '#Cameron', '#Osborne', '#Remain', '#Leave']",This #Brexit fuck up all stared when #Cameron and #Osborne decided to lead #Remain . Ppl thought voting #Leave was about annoying them.
mcdoulami,2016-06-25 23:24:34+00:00,0,0,"['#Cameron', '#UKreferendum', '#Brexit']","History will damn #Cameron as a man who gratuitously&recklessly gambled everything on #UKreferendum & lost."" http:// gu.com/p/4mkhb/stw #Brexit"
SonyKapoor,2016-06-25 23:19:35+00:00,5,0,['#Cameron'],Hitler was reviled but not ridiculed ... #Cameron 's sheer incompetence means he has a special place https:// twitter.com/econhedge/stat us/746843341405491200 …
latticeworkwlth,2016-06-25 23:19:18+00:00,1,0,"['#Brexit', '#EU', '#Cameron', '#EUCommission']","'No need to write, David,' impatient EU tells Cameron: #Brexit #EU #Cameron #EUCommission http://www. reuters.com/article/idUSKC N0ZB0YK …"
beingrichard,2016-06-25 23:18:18+00:00,0,3,"['#Cameron', '#Article50']",Why #Cameron 's resignation changes nothing in regard to #Article50 : he let cat out of bag and UK may now break up. https:// twitter.com/55depp55/statu s/746836604753424384 …
scarletmonahan,2016-06-25 23:16:07+00:00,0,2,"['#camerons', '#cameron']",#camerons Britain... like shit on his shoe Just treading on the plebs pic.twitter.com/VgC56UYVGp #cameron
bad_girl_bot,2016-06-25 23:13:04+00:00,0,0,['#cameron'],ココロがけ：やりがいのないセックスや偽りの恋は、時間のムダ。 #cameron
heblog,2016-06-25 23:10:09+00:00,2,1,"['#EU', '#Cameron', '#Brexit']","""Wenn Sie nichts schreiben können, dann reicht es, wenn Sie einfach was sagen"": #EU hat genug von #Cameron http:// mobile.reuters.com/article/idUSKC N0ZB0YK?feedType=RSS&feedName=topNews&utm_source=twitter&utm_medium=Social … #Brexit"
mozza_tom,2016-06-25 23:09:38+00:00,0,0,"['#Cameron', '#Brexit']",#Cameron a quand même réussi à faire exploser le Royaume-Uni #Brexit
maggnetto,2016-06-25 23:08:23+00:00,0,0,"['#Cameron', '#Brexit', '#EURef', '#EU', '#UK']",Sweet shall be the revenge... :) #Cameron #Brexit #EURef #EU #UK
giveoutmore,2016-06-25 23:07:46+00:00,0,0,"['#Brexit', '#EU', '#Cameron']","#Brexit 'No need to write, David,' impatient #EU tells #Cameron http:// reut.rs/28VF5ch via @Reuters"
IanHarrold,2016-06-25 23:06:33+00:00,0,0,"['#euref', '#Cameron']","#euref #Cameron and Lord Hall appear to say ' go on then, take back control'. But who though? No one is responsible for all this shit"
AlexPrism,2016-06-25 23:04:22+00:00,0,0,"['#Cameron', '#EURefResults', '#BrexitVote', '#Article50']",here it is as a screenshot. #Cameron #EURefResults #BrexitVote #Article50 pic.twitter.com/JMN99imdO6
Sansouate,2016-06-25 23:04:15+00:00,1,0,"['#Therrien', '#Cameron', '#CH', '#Canadien', '#Brexit']",#Therrien ne craint plus d'être remplacé par #Cameron . #CH #Canadien #Brexit pic.twitter.com/WQ4dHOSpxY
AndrewGodsell,2016-06-25 23:01:15+00:00,1,0,"['#Corbyn', '#lexit', '#Cameron']",@lexit_EU Why attack #Corbyn who we all know is Eurosceptic. We now have #lexit and the downfall of #Cameron .
RavenHUWolf,2016-06-25 23:01:09+00:00,1,0,"['#Cameron', '#ArmedForcesDay', '#Brexit']",Preparing 4 Spectator Life: #Cameron @#ArmedForcesDay after #Brexit http:// shr.gs/CfBReIP His facial expression pic.twitter.com/zdRDvJdXRN
scarletmonahan,2016-06-25 22:58:05+00:00,0,2,"['#Cameron', '#conservative', '#evil', '#horror', '#primeminister']",#Cameron denies undead allegation pic.twitter.com/S81R4oy9 #conservative #evil #horror #primeminister
luke_holman57,2016-06-25 22:57:15+00:00,0,0,['#Cameron'],"British Voters Choose to Exit EU, PM #Cameron to Step Down http://www. voanews.com/content/britai n-votes-to-leave-european-union/3390308.html … pic.twitter.com/ZrZjiZrkKL"
GlynVeeTwin,2016-06-25 22:56:57+00:00,0,0,['#Cameron'],"#Cameron needs to go asap because, whether or not you wanted Brexit, Britain now needs strong leadership and not a sulking wet lettuce."
scassatore1,2016-06-25 22:56:07+00:00,0,0,"['#Cameron', '#Lega']","#Cameron ha distrutto tutto ma è stato eletto, #Lega conta 12% (del 60%)"
billbarrett89,2016-06-25 22:56:07+00:00,0,0,"['#Cameron', '#SillyWalks', '#Brexit']","Spot on !!! Also, maybe #Cameron should become Minister of #SillyWalks after his resignation. #Brexit @JohnCleese https:// twitter.com/nxthompson/sta tus/746443129423822849 …"
ZubeirB,2016-06-25 22:54:29+00:00,0,0,"['#Cameron', '#UKpoli', '#UK', '#Britain', '#Brexit', '#EUref', '#EU']",Brexit vote sends a loud wake-up call about populist politics http:// on.thestar.com/28WIA3j #Cameron #UKpoli #UK #Britain #Brexit #EUref #EU
Gerundagula,2016-06-25 22:53:07+00:00,0,0,"['#Cameron', '#Osborne', '#SelfInterest', '#NewUKOrder']",@angieewart Like #Cameron #Osborne 's #SelfInterest agenda's collapsed. Will hurt for a while but #NewUKOrder soon if we believe
FBoulant,2016-06-25 22:50:46+00:00,0,0,"['#UE', '#Cameron', '#Brexit']",Consentement du parlement écossais. L' #UE et le gouvernement britannique #Cameron vont tenter d'invalider le résultat des urnes #Brexit
GotaLottie,2016-06-25 22:49:36+00:00,0,0,"['#Cameron', '#EU', '#RatToCatch']",Checkmate to #Cameron . Boris is called out & loses. Our PM shld declare to #EU we've #RatToCatch Biz as usual soon https:// twitter.com/TomLong78/stat us/746815711637569538 …
antonyantoniou,2016-06-25 22:49:34+00:00,0,0,"['#Cameron', '#Brexit', '#Leave', '#EUref']",#Cameron #Brexit #Leave #EUref pic.twitter.com/2iAMGlHKNk
Sabustros,2016-06-25 22:47:39+00:00,0,0,"['#Cameron', '#referendum', '#brixit']",One man one irredeemable mistake #Cameron #referendum #brixit
fwhatworld,2016-06-25 22:43:58+00:00,2,0,"['#Cameron', '#remain']",Me too..I actually cried at #Cameron resigning.because he seemed mild in comparison with what's to come #remain https:// twitter.com/linda_marric/s tatus/746831922727358464 …
ImaTigerrr,2016-06-25 22:43:41+00:00,0,0,"['#Cameron', '#Osborne', '#Gove', '#Johnston']",@EtonOldBoys #Cameron quick exit as UK sinks #Osborne goes AWOL UK handed over to 2 clueless goons #Gove #Johnston https:// twitter.com/Carolynoflondo n/status/746834822186864640 …
ImaTigerrr,2016-06-25 22:43:26+00:00,0,0,"['#Cameron', '#Osborne', '#Gove', '#Johnston']",@stacyherbert #Cameron quick exit as UK sinks #Osborne goes AWOL UK handed to 2 clueless goons #Gove #Johnston https:// twitter.com/Carolynoflondo n/status/746834822186864640 …
ImaTigerrr,2016-06-25 22:43:12+00:00,0,0,"['#Cameron', '#Osborne', '#Gove', '#Johnston']",@TheBubbleBubble #Cameron quick exit as UK sinks #Osborne goes AWOL UK handed to 2 clueless goons #Gove #Johnston https:// twitter.com/Carolynoflondo n/status/746834822186864640 …
MikTukhachevsky,2016-06-25 22:43:03+00:00,0,0,"['#Putin', '#Cameron', '#Brexit']",#Putin slams #Cameron for claiming he wanted a #Brexit vote and denies his 'agents' had tried to swing the result http://www. dailymail.co.uk/news/article-3 659826/Vladimir-Putin-slams-David-Cameron-claiming-wanted-Brexit-vote-denies-agents-tried-swing-result.html …
ImaTigerrr,2016-06-25 22:42:45+00:00,0,0,"['#Cameron', '#Osborne', '#Gove', '#Johnston']",@chunkymark #Cameron quick exit as UK sinks #Osborne goes AWOL UK handed over to 2 clueless goons #Gove #Johnston https:// twitter.com/Carolynoflondo n/status/746834822186864640 …
ImaTigerrr,2016-06-25 22:42:34+00:00,0,2,"['#Cameron', '#Osborne', '#Gove', '#Johnston']",@Hephaestus7 #Cameron quick exit as UK sinks #Osborne goes AWOL UK handed over to 2 clueless goons #Gove #Johnston https:// twitter.com/Carolynoflondo n/status/746834822186864640 …
ImaTigerrr,2016-06-25 22:42:18+00:00,0,1,"['#Cameron', '#Osborne', '#Gove', '#Johnston']",@haloefekti #Cameron quick exit as UK sinks #Osborne goes AWOL UK handed over to 2 clueless goons #Gove #Johnston https:// twitter.com/Carolynoflondo n/status/746834822186864640 …
ChristianWulff1,2016-06-25 22:41:33+00:00,1,0,"['#Brexit', '#Johnson', '#Cameron']",The British ALWAYS get what they want. Congratulations! #Brexit #Johnson #Cameron pic.twitter.com/Dnv0etIMaf
hdBerretz,2016-06-25 22:37:11+00:00,4,2,"['#Hollande', '#gb', '#brexit', '#cameron', '#frexit']",#Hollande will #gb hart für #brexit bestrafen. Dieselbe schäbige Politik wie von #cameron ! Es geht ihm darum #frexit abzuschrecken.
InternacioNalWS,2016-06-25 22:35:01+00:00,0,0,['#Cameron'],Boris Johnson el favorito para suceder a David #Cameron http:// tinyurl.com/zr8so64
MattEngland1998,2016-06-25 22:31:40+00:00,0,1,"['#Cameron', '#Tories']",#Cameron #Tories The Conservatives must not elect another wet 'one nation conservative'. Let's choose someone brave and principled for PM.
gibbonape,2016-06-25 22:30:19+00:00,0,0,"['#Brexit', '#Cameron', '#Osborne', '#axzz4CdIPnzOz']",#Brexit : #Cameron and #Osborne are to blame for this sorry pass - http:// FT.com . To the point! http://www. ft.com/cms/s/0/6044d4 e8-3a03-11e6-a780-b48ed7b6126f.html?siteedition=uk#axzz4CdIPnzOz …
GillHoffs,2016-06-25 22:27:48+00:00,1,0,['#Cameron'],If no-one on my timeline sorts a Dulco-Lax or women-like-SATC-eating-yoghurt-so-they-poo ad feat. #Cameron I'll cry. https:// twitter.com/iainlee/status /746828723412938752 …
_Matt_White_,2016-06-25 22:26:20+00:00,2,1,"['#Brexit', '#Cameron', '#EU']",Why can't people comprehend? #Brexit can bring the reform that #Cameron couldn't while IN the #EU . That's what 'take back control' means!
REBELTROOP,2016-06-25 22:26:09+00:00,1,0,"['#tories', '#brexit', '#Cameron']",My predictions for Tory Leadership Contest #tories @andrealeadsom @BorisJohnson and Theresa May #brexit #Cameron
tasneemmiraf,2016-06-25 22:22:43+00:00,0,0,"['#Cameron', '#EUref']",The irony with #Cameron running away from his responsibilities. He got us in this mess in the first place. #EUref https:// twitter.com/DanVForbes/sta tus/746698254725808128 …
EdKiernan,2016-06-25 22:21:37+00:00,1,1,['#Cameron'],Bit surprised how the chap who got us in to this mess #Cameron seems to be getting an easy ride.. Got elected by securing UKIP votes..
2020EU,2016-06-25 22:20:57+00:00,2,11,"['#Brexit', '#Cameron']",Why #Brexit Loser David #Cameron had to get the chop Read Opinion @http:// 2020.fm/Lal pic.twitter.com/lKBz2Pxitb
cruelvirtuella,2016-06-25 22:18:25+00:00,0,0,"['#Farage', '#Cameron', '#EUReferendumDebate']",#Farage #Cameron #EUReferendumDebate https:// youtu.be/baCwRZ7Fbvc
shabbirghewalla,2016-06-25 22:17:42+00:00,0,0,['#Cameron'],#Cameron 's political suicide https:// twitter.com/ddiamond/statu s/746350884414722048 …
latticeworkwlth,2016-06-25 22:16:36+00:00,1,0,"['#Brexit', '#Remain', '#Cameron', '#UK', '#EU']",How David Cameron could have avoided an EU Leave vote: http:// on.ft.com/293z7qs via @FT : #Brexit #Remain #Cameron #UK #EU
JAVIERQUEIPOGME,2016-06-25 22:16:31+00:00,0,0,"['#Cameron', '#Brexit']",La ocurrencia de #Cameron le va a costar al Reino Unido una crisis territorial y probablemente económica. #Brexit
AlvaroschAlvaro,2016-06-25 22:14:33+00:00,0,0,"['#Johnson', '#Cameron']",Insieme a #Johnson e #Cameron https:// twitter.com/AntonioParisi0 0/status/746826739255500800 …
2020EU,2016-06-25 22:13:21+00:00,2,3,['#Cameron'],How funny would it be if PM Boris had to negotiate with EU president #Cameron ? Opinion @http:// 2020.fm/Lak pic.twitter.com/WePu007ApX
astleyeconomics,2016-06-25 22:12:42+00:00,0,0,"['#brexit', '#Cameron', '#BorisJohnson']",Fancy being the post #brexit #Cameron replacement? applications being taken #BorisJohnson http://www. cv-library.co.uk/job/204232193/ Prime-Minister?s=100226&utm_source=Indeed&utm_medium=organic&utm_campaign=Indeed …
BendyBill,2016-06-25 22:11:09+00:00,0,0,['#Cameron'],I wonder what high powered job #Cameron has secured after he leaves PM post?
Gerundagula,2016-06-25 22:10:20+00:00,0,0,"['#Cameron', '#NewUKOrder']",The people reacted & had their say.. http:// linkis.com/blogspot.co.uk /k6RqZ … #Cameron gone already now time for #NewUKOrder to finish the job properly.
antonellazacca4,2016-06-25 22:08:42+00:00,4,5,['#cameron'],"Notare come i media non hanno commentato con fanfare, quasi una non-notizia. #cameron https:// twitter.com/carlucci_cc/st atus/746798287605358592 …"
SomersetBlue,2016-06-25 22:08:23+00:00,0,0,"['#Cameron', '#Brexit']","#Cameron needs to be clear and stamp on current 'mini-insurrection' quickly and, if he won't, he should stand aside sooner.....IMHO #Brexit"
RavenHUWolf,2016-06-25 22:08:01+00:00,7,5,"['#Epic', '#Cameron']","#Epic Come again, #Cameron Who? pic.twitter.com/cX2VlpkoPT"
Sansouate,2016-06-25 22:07:23+00:00,0,0,"['#UE', '#Cameron', '#Brexit']","L’ #UE aimerait que #Cameron ne se rende pas à sa démission, mais qu’il prenne la prochaine sortie. #Brexit"
franmio81,2016-06-25 22:06:36+00:00,0,0,"['#Cameron', '#Juncker', '#Brexit', '#JunckerOut']",No solo debe dimitir #Cameron . También #Juncker . El #Brexit perdía hasta que amenazó a los británicos. #JunckerOut
kocherpirat,2016-06-25 22:05:34+00:00,0,0,['#Cameron'],"Offene Frage: Sind die Brexiteers auf @Nigel_Farage 's Lügen reingefallen, oder natten sie von #Cameron 's Lügen die Nase voll?"
matt_greener,2016-06-25 22:05:09+00:00,1,0,"['#Corbyn', '#Cameron']",@PickardJE #Corbyn though could've done more #Cameron perhaps should've done less
NeonNettle,2016-06-25 22:05:03+00:00,0,3,"['#Cameron', '#Protest']",David #Cameron Unveils Plans To Ban Free Speech And #Protest http:// goo.gl/lbNrlg pic.twitter.com/8kpCfvgags
NancySaleh510,2016-06-25 22:03:48+00:00,4,11,['#Cameron'],The AssadMustGo curse strikes again. #Cameron gone. pic.twitter.com/YteWKZhexK
RavenHUWolf,2016-06-25 22:03:08+00:00,10,16,"['#BRexit', '#Cameron', '#Remain']",#BRexit #Cameron & #Remain cronies celebrated BEFORE polls closed - hours later tears. http:// shr.gs/8QR6auR pic.twitter.com/vfu8clltOH
BridMcGrath,2016-06-25 22:00:32+00:00,0,0,"['#alcohol', '#English', '#Cameron']",It's no good searching for @JunckerEU and #alcohol if you only speak #English worrying that he's in charge. 1 thing that #Cameron got right
AnotherMuppet,2016-06-25 22:00:20+00:00,0,0,"['#pm', '#Cameron', '#Brecht']",Exhausted at being the worst #pm of all time #Cameron #Brecht https:// twitter.com/telegraph/stat us/746821543582261248 …
JackieKane,2016-06-25 21:59:02+00:00,0,0,['#Cameron'],#Cameron 'The captain of our shit'
Cramdaline,2016-06-25 21:58:59+00:00,0,0,"['#Putin', '#Cameron', '#Brexit']",Vladimir #Putin slams David #Cameron over #Brexit http:// dailym.ai/28UDr9z via @MailOnline
maggnetto,2016-06-25 21:58:06+00:00,0,0,['#Cameron'],"Good job, Mr. #Cameron !"
logansteven,2016-06-25 21:56:35+00:00,1,1,"['#cameron', '#osborne']",@UKLabour why just why are yous not turning your anger on #cameron and #osborne their ego done this https:// twitter.com/bertha_brecht/ status/746395281839755264 …
_TbFd_,2016-06-25 21:55:53+00:00,0,0,"['#cameron', '#cash', '#camerondallas', '#nashgrier', '#Nash']",OMG w/ NarankM #cameron #cash #camerondallas #nashgrier #Nash https:// vine.co/v/5ue1nH3pvaw
ShevardnadzeT,2016-06-25 21:55:43+00:00,2,0,"['#Brexit', '#Britain', '#Cameron', '#Trump', '#BorisJohnson']",#Brexit #Britain #Cameron #Trump #BorisJohnson pic.twitter.com/h164KlCNRa
nahhthatsdeep,2016-06-25 21:54:22+00:00,0,0,"['#EURefResults', '#Cameron']","#EURefResults #Cameron Britain needs to wake up and realise, leaving or staying in the EU is not going to magically zap all immigrants away"
Blairmenachi,2016-06-25 21:53:29+00:00,0,0,"['#Cameron', '#Brexit']","#Cameron may not just be the worst UK PM ever, he may also be the last if Scotland & Northern Ireland both separate from the UK #Brexit"
mallymole,2016-06-25 21:51:15+00:00,0,0,"['#Cameron', '#resgin', '#campainer']",#Cameron said he would never #resgin but he has thats an eye opener for one #campainer
domning,2016-06-25 21:48:52+00:00,0,0,"['#Cameron', '#Delphi', '#Brexit']",#Cameron befragt das Orakel von #Delphi bzgl des Ergebnis des #Brexit . Antwort: Du wirst eine große Union zerstören. Mal sehen welche.
GerryHassan,2016-06-25 21:47:08+00:00,56,27,"['#Cameron', '#Boris', '#Brexit', '#EtonMess']",Considering #Cameron & #Boris both went to Eton can we call #Brexit an #EtonMess ?
nahhthatsdeep,2016-06-25 21:46:50+00:00,0,0,"['#EURefResults', '#cameron']",#EURefResults #cameron GUYS make sure you sign this petition! DM me if you have any questions https:// petition.parliament.uk/petitions/1312 15 …
Ode_Bo,2016-06-25 21:46:06+00:00,1,1,"['#Brexit', '#Cameron', '#politiqueprémonitoire']","#Brexit #Cameron , sa fée l'a puni car il racontait un mensonge à l'époque ; ) #politiqueprémonitoire https:// twitter.com/aussant/status /746197275915886592 …"
Sabustros,2016-06-25 21:44:53+00:00,0,0,"['#Brexit', '#Cameron']",Obviously it was a mistake to call for a referendum #Brexit #Cameron
DarkLPonyBoy,2016-06-25 21:43:52+00:00,0,0,"['#Article50', '#Cameron', '#Brexit']",Seems that Mr B Johnson has had 50 Shades of Article Grey where the does not shine.. #Article50 #Cameron #Brexit
19_Adrian_97,2016-06-25 21:39:55+00:00,0,0,"['#Cameron', '#Brexit', '#VoteRemain', '#Remain']","#Cameron wird sich in den Geschichtsbüchern wiederfinden, als der, welcher das Vereinte Königreich entzweite. #Brexit #VoteRemain #Remain"
Paul_WE_Ingham,2016-06-25 21:38:19+00:00,0,0,"['#Brexit', '#Cameron']",We Asked Everyone At Glastonbury How It Felt Waking Up To Brexit - Opinion split. http:// noisey.vice.com/en_uk/blog/ask ing-people-about-eu-referendum-at-glastonbury … via @NOISEYMUSIC #Brexit #Cameron
orangeforcing,2016-06-25 21:37:51+00:00,0,0,"['#gets', '#fucked', '#Cameron', '#Samantha', '#licked', '#Rone']",Cameron gets fucked and licked and Samantha Rone: #gets #fucked #Cameron #Samantha #licked #Rone http:// bit.ly/29195Fe
gropingtranny,2016-06-25 21:37:48+00:00,0,0,"['#gets', '#fucked', '#Cameron', '#Samantha', '#licked', '#Rone']",Cameron gets fucked and licked and Samantha Rone: #gets #fucked #Cameron #Samantha #licked #Rone http:// bit.ly/29195Fe
AnotherMuppet,2016-06-25 21:37:42+00:00,0,1,"['#Cameron', '#History']",How will #Cameron be viewed by #History ? Not well in my opinion http:// musingsofamuppet1.blogspot.co.uk/2016/06/how-wi ll-history-judge-david-cameron.html …
fashionsackerl,2016-06-25 21:37:27+00:00,0,0,"['#BYE', '#BYE', '#CAMERON', '#fashionSACKERL']",#BYE #BYE #CAMERON #fashionSACKERL http:// fb.me/7ffJLTxa2
SamvanRooy1,2016-06-25 21:34:53+00:00,6,12,"['#Cameron', '#Brexit']",Antidemocratische maskers vallen af: bepaalde establishmentfiguren zijn ook boos op #Cameron omdat die een referendum organiseerde. #Brexit
naeemapasha,2016-06-25 21:33:13+00:00,1,0,"['#Remain', '#Corbyn', '#Cameron']",Shocking! But realised #Remain failed to connect. Trust in #Corbyn #Cameron evaporated & belief in lies pervades http:// gu.com/p/4myfh?CMP=Sh are_iOSApp_Other …
beatroute66,2016-06-25 21:32:47+00:00,0,0,"['#Corbyn', '#Cameron', '#Remain']","If true, very interesting how unhelpful #Corbyn actually was. Hate of #Cameron stronger than desire for #Remain ."
martinoxley,2016-06-25 21:31:37+00:00,1,1,"['#Cameron', '#CameronMustGo']",#Cameron #CameronMustGo https:// petition.parliament.uk/petitions/1312 15 … pls sign. Give the young some hope.
obviousreally,2016-06-25 21:31:29+00:00,0,1,"['#TTIP', '#NHS', '#cameron', '#BREXIT', '#Ivotedleave', '#ivotedremain']",#TTIP #NHS #cameron still hoping 2 push this through b4 his EXIT - BE AWARE... #BREXIT #Ivotedleave #ivotedremain https:// twitter.com/kaaly55/status /746721875611553792 …
61newsnow,2016-06-25 21:31:03+00:00,0,0,"['#David', '#Cameron']",(SMH):Boris Johnson to launch leadership bid within days as battle begins to replace #David #Cameron : Boris.. http://www. 61newsnow.com/article/143281 509/boris-johnson-david-cameron-launch-leadership-battle-replace …
glasshalffulls,2016-06-25 21:27:10+00:00,0,0,"['#Cameron', '#Boris', '#Gove', '#Farage', '#Brexit']",Well done #Cameron ! #Boris and #Gove and #Farage and all #Brexit voters have been snookered! @LeoJCarey thanks https:// twitter.com/LeoJCarey/stat us/746802498237775872 …
MarkJSmithonMSN,2016-06-25 21:25:28+00:00,0,1,"['#Cameron', '#EURefResults', '#EUreferendum', '#EUref', '#Brexit', '#politics', '#ToryCivilWar']",Osborne now 70/1 betting odds to be PM #Cameron #EURefResults #EUreferendum #EUref #Brexit #politics #ToryCivilWar https:// twitter.com/MSmithsonPB/st atus/746813614259056640 …
nevereverDave,2016-06-25 21:24:04+00:00,0,0,"['#EUref', '#Cameron', '#Brexit']","Now thinking, despite his being a tube for taking us into an #EUref : Mr #Cameron , by falling on sword, may have saved us all from #Brexit"
SonyKapoor,2016-06-25 21:23:37+00:00,3,0,"['#UK', '#EU', '#Cameron', '#EU', '#VoteRemain']",Sorry the #UK 's been a bit of an arsehole to #EU & that #Cameron spent years trashing #EU b4 turning #VoteRemain https:// twitter.com/ConStelz/statu s/746815760031420416 …
PalestinePR,2016-06-25 21:22:13+00:00,6,8,['#Cameron'],Over promoted beyond his abilities #Cameron 's personality deficit!! pic.twitter.com/qUvWJUSz7j
NGT67,2016-06-25 21:20:50+00:00,0,0,['#Cameron'],"Mr #Cameron is not just a lame duck, he is a dead duck."
The_ChrisShaw,2016-06-25 21:19:51+00:00,5,2,"['#Cameron', '#Boris']","This is VERY interesting. Has #Cameron actually outflanked #Boris , after all...? https:// twitter.com/ijclark/status /746774581390745600 …"
ITurFrance,2016-06-25 21:16:58+00:00,1,1,"['#cameron', '#Kılıçdaroğluolsaydınederdi', '#AB']","#cameron #Kılıçdaroğluolsaydınederdi ""Hayır olmaz millet %50 #AB de kalmak istiyor!"" ""Tekrar oy verelim a...!"" https:// twitter.com/itele/status/7 46242747024080897 …"
yamuis,2016-06-25 21:16:39+00:00,0,0,"['#brexit', '#cameron']",Interesting... #brexit #cameron RT @ijclark Interesting comment on FB. Think it might be spot on. pic.twitter.com/VjYSj0EnF2
mentanablues,2016-06-25 21:16:11+00:00,0,0,"['#brexit', '#Cameron']",#brexit According to a BBC news report #Cameron offered a high position if he joined the stay camp.
Humdiha,2016-06-25 21:15:40+00:00,0,0,"['#Cameron', '#Wales', '#Leave', '#KeepCorbyn']",#Cameron 's Legacy ViewFrom #Wales : TownShoweredWith EUCash Votes #Leave http:// gu.com/p/4myfh/stw More than ever we must #KeepCorbyn @UKLabour
al_nasr_aten,2016-06-25 21:15:16+00:00,0,0,['#cameron'],"#cameron u have opened pandora's box. U messed up the whole country, generations to come & the world economy even more"
bgamall,2016-06-25 21:14:05+00:00,0,0,"['#david', '#cameron']","Brexit: Cameron, The Architect Of Austerity, Almost Fooled The Brits http:// goo.gl/WCwQeu #david #cameron"
apiamphotos,2016-06-25 21:13:43+00:00,0,0,"['#Cameron', '#Boris', '#Farage']",Dead-end #Cameron #Boris #Farage https://www. instagram.com/p/BHF5Y8HhQg8/
MartaKotwas,2016-06-25 21:13:10+00:00,0,0,"['#Cameron', '#Corbyn', '#Brexit']",How David #Cameron and Jeremy #Corbyn blew it http://www. politico.eu/article/how-da vid-cameron-lost-brexit-eu-referendum-prime-minister-campaign-remain-boris-craig-oliver-jim-messina-obama/ … via @POLITICOEurope #Brexit
mrsverypicky,2016-06-25 21:11:45+00:00,0,0,['#Cameron'],Too busy planning his campaign to replace #Cameron https:// twitter.com/davidschneider /status/746795838693793793 …
