Username,Date,Favorites,Retweets,Hashtags,Text
SarahJaneWP41,2017-03-30 22:50:21+00:00,0,0,"['#isitok', '#brexit', '#onlyjustbegun']",@TheLastLeg #isitok some banks are already starting to relocate now Article 50 has been invoked #brexit #onlyjustbegun
ProfPaulWelfens,2017-03-30 22:50:19+00:00,0,0,"['#BREXIT', '#Cameron', '#UK', '#Treasury']",#BREXIT result of disorderly referendum as #Cameron info brochure did not mention the results of the #UK #Treasury study:-10% GDP=52% Remain https:// twitter.com/euronews/statu s/847577743411642368 …
StevieNookz,2017-03-30 22:50:12+00:00,0,0,"['#Brexit', '#Article50']","Some are calling it Britain's Independence Day. Well, I guess it worked out OK for US, Can, Aus, NZ, SA, India et al... #Brexit #Article50"
UlrikaBarkstrom,2017-03-30 22:50:02+00:00,1,1,"['#Brexit', '#ThursdayThoughts', '#Sustainability', '#tech']","""Never doubt that a small group of ..! #Brexit Theresa May China #ThursdayThoughts WTF News #Sustainability #tech http:// buff.ly/2ob4vfl pic.twitter.com/DtD9dPgerd"
BiznessReporter,2017-03-30 22:49:57+00:00,0,0,"['#UK', '#affairs', '#brexit', '#change']",Davis: #UK will refuse to hand Brussels £50 billion exit fee http:// bit.ly/2ncgq7W #affairs #brexit #change pic.twitter.com/JbCSZlQyp9
donboy222,2017-03-30 22:49:52+00:00,0,0,['#brexit'],Great Repeal Bill will be copy & paste job of EU legislation into British Law bypassing parliamentary scrutiny. Beyond deplorable #brexit
PMLEGEND,2017-03-30 22:49:49+00:00,1,2,"['#BrexitDay', '#brexit', '#bbctw']",Show them this please. #BrexitDay #brexit #bbctw pic.twitter.com/HgpKqArKhe
PeterMannionMP,2017-03-30 22:49:43+00:00,2,0,"['#bbctw', '#brexit']",@GylesB1 was that you? #bbctw #brexit
pickupapumpkin,2017-03-30 22:49:41+00:00,12,4,"['#ScotRef', '#indyref2', '#brexit']","Oh hey Theresa girl. Listen, it's over. Let us go? Thanks bbz. X Nic #ScotRef #indyref2 #brexit pic.twitter.com/UAix04AljA"
AnneTiedemann,2017-03-30 22:49:30+00:00,2,2,"['#brexit', '#brexodus']",When #brexit forces you to think about #brexodus pic.twitter.com/vOqg4TYbpP
MarxMedia,2017-03-30 22:49:30+00:00,2,0,['#Brexit'],At last! Someone who thinks #Brexit can be stopped! But how.....?
mariannekelly66,2017-03-30 22:49:29+00:00,0,0,"['#Trump', '#Brexit']",Thing is #Trump is for 4 years only #Brexit is for ever...
Bertone2222,2017-03-30 22:49:27+00:00,1,0,['#brexit'],"@brexit_sham #brexit . The fight goes on. St. Agnes Church, Kennington. Enough to turn me to religion. pic.twitter.com/2aikNpGtuc"
TrixabellLove,2017-03-30 22:49:24+00:00,1,0,['#brexit'],Try to demolish Trump. Fail. Try to demolish #brexit . Fail. Ok let's try Le Pen..... BBC BS
Just_James,2017-03-30 22:49:21+00:00,2,0,"['#bbcqt', '#labour', '#brexit', '#conservatives', '#ukip', '#bbcqt', '#snp']",At the end of the day... #bbcqt #labour #brexit #conservatives #ukip #bbcqt #snp pic.twitter.com/fDh8rPlU2h
AresePollard,2017-03-30 22:49:17+00:00,1,0,"['#Brexit', '#bbctw']",'I don't know how it's going to happen but I think #Brexit can & will be stopped' - @campbellclaret on #bbctw
AblokeimetAus,2017-03-30 22:49:03+00:00,0,0,"['#irony', '#brexit']",#irony levels at critical here. #brexit https:// twitter.com/Longshanks1307 /status/847206432483266561 …
CarmaxFraud,2017-03-30 22:49:02+00:00,0,0,"['#timing', '#attack', '#FakeNews', '#JCC', '#israel', '#Brexit', '#nukefest2017', '#Putin']",also interesting #timing the #attack coincided with #FakeNews that #JCC threats came from #israel ... @netanyahu #Brexit #nukefest2017 #Putin
STILLTish,2017-03-30 22:49:02+00:00,0,0,"['#Iraq', '#self', '#Brexit']",What remains? #Iraq #self -Aggrandisement Cult of Centrism. Haemorrhaged voters. Mark Blyth on #Brexit . Trad voters abandoned. Hello UKIP
seamusenright,2017-03-30 22:48:46+00:00,2,0,"['#brexit', '#bbcqt']",Will Depeche Mode have to change their name to fast fashion after #brexit #bbcqt
droneandamoeba,2017-03-30 22:48:44+00:00,1,1,['#brexit'],Triggering Article 50 #brexit pic.twitter.com/7x8m3WIv0B
Atlantois,2017-03-30 22:48:40+00:00,1,0,"['#Brexit', '#Article50']",adiEU #Brexit #Article50
Grotius27,2017-03-30 22:48:40+00:00,0,0,['#brexit'],Britten waren Jahren Netto-Zahler EU. Woher soll das Defizit der EU gegenüber stammen? #brexit http://www. capital.de/themen/brexit- verhandlungen-eu-grossbritannien-handelsabkommen-banken-8693.html … via @capitalMagazin
BWDDPH,2017-03-30 22:48:37+00:00,1,1,['#brexit'],#brexit - lowest income groups now most pessimistic https:// twitter.com/mulberrybush/s tatus/847579594286706688 …
asianbooksblog,2017-03-30 22:48:27+00:00,1,0,['#brexit'],"Chris Patten says Theresa May is creating “Millwall” Britain: “No one likes us, we don’t care” http://www. newstatesman.com/politics/uk/20 17/03/chris-patten-says-theresa-may-creating-millwall-britain-no-one-likes-us-we-don-t … #brexit"
VeltmanSG,2017-03-30 22:48:12+00:00,0,0,"['#uk', '#brexit', '#EU']",#uk #brexit #EU No more cherry picking. http:// fb.me/2QNJtj5uK
GaryMcMeekin,2017-03-30 22:48:10+00:00,0,0,['#Brexit'],#Brexit If you voted to leave do you now regret it?
AlanTonelson,2017-03-30 22:48:10+00:00,0,0,['#Brexit'],Psyched to be talking #Brexit at 7 PM EST with @Thom_Hartmann on @RT_America !
SarahGalloway,2017-03-30 22:48:03+00:00,1,0,['#Brexit'],@stephenhartley1 Thanks for the RT of my #Brexit poll
lost_mccynic,2017-03-30 22:48:00+00:00,0,0,['#Brexit'],#Brexit has started
MeekChirps,2017-03-30 22:47:59+00:00,0,0,"['#USA', '#America', '#brexit', '#MAGA', '#Trump', '#GOP', '#breaking', '#news', '#tbt', '#hb2', '#ryan', '#tcot', '#trumprussia', '#nunes', '#pjnet', '#ai', '#2A']",@OskarMac2020 #USA #America #brexit #MAGA #Trump #GOP #breaking #news #tbt #hb2 #ryan #tcot #trumprussia #nunes #pjnet #ai #2A To my point… https:// twitter.com/USFreedomArmy/ status/847580526739283968 …
FuturePlanningW,2017-03-30 22:47:55+00:00,0,0,"['#BREXIT', '#financialplanning', '#fpwm', '#economy', '#ifa', '#Article50', '#wealth', '#management']",All you need to know about the #BREXIT launch #financialplanning #fpwm #economy #ifa #Article50 #wealth #management https:// lnkd.in/dFHSPDU
publicelder,2017-03-30 22:47:55+00:00,0,0,['#Brexit'],#Brexit decided time for unity against this government
JermaineRowe,2017-03-30 22:47:54+00:00,0,0,"['#Trump', '#Brexit', '#Russia', '#etc']","Seventies, Eighties, Nineties, Noughties. They just need to call this decade the Fuckeries and be done with it #Trump #Brexit #Russia #etc"
McEwanMorton,2017-03-30 22:47:47+00:00,0,0,"['#article50', '#brexit']",‘Like losing a friend’ – readers’ thoughts on triggering #article50 #brexit https://www. theguardian.com/politics/2017/ mar/30/like-losing-a-friend-readers-thoughts-on-triggering-article-50?CMP=Share_iOSApp_Other …
ShaunThomas777,2017-03-30 22:47:37+00:00,2,0,"['#NotInMyName', '#Remain', '#Brexit', '#YestoEU', '#StopBrexit', '#PeopleAreNotBargainingChips', '#ThatLettersNoMine']",#NotInMyName petition! #Remain #Brexit #YestoEU #StopBrexit #PeopleAreNotBargainingChips #ThatLettersNoMine https://www. change.org/p/theresa-may- mp-article-50-not-in-my-name/u/19870466?recruiter=22688976&utm_source=share_update&utm_medium=facebook&utm_campaign=facebook_link …
jdwcardiff,2017-03-30 22:47:37+00:00,0,0,"['#indyref2', '#Brexit']",@bbcquestiontime no mention of #indyref2 on tonight's programme? Apart from #Brexit it's been the story of the week.
PauzeRadio,2017-03-30 22:47:29+00:00,0,0,['#brexit'],"Nothing would surprise me now tho, seriously, especially with all this #brexit shambles & binning EU protection on citizens lol"
TakingJobs,2017-03-30 22:47:22+00:00,0,0,"['#Brexit', '#StopBrexit']",meNabster: RT UKIPNFKN: All EU Nationals Please Register and Vote #Brexit #StopBrexit https://www. gov.uk/register-to-vo te … https://twitter.com/UKIPNFKN/status/847440792821968899/photo/1 pic.twitter.com/vlBOKia84K
TakingJobs,2017-03-30 22:47:21+00:00,0,0,"['#StopBrexit', '#Brexit', '#REMAIN']",PhilipRadbourne: RT londonyc: From BBC News at Five >> #StopBrexit #Brexit #REMAIN https:// twitter.com/BrexitGremlin/ status/847538643933831168 … pic.twitter.com/8MK6NKTMBA
TakingJobs,2017-03-30 22:47:20+00:00,0,0,"['#StopBrexit', '#Brexit', '#REMAIN']",hewitt_riri: RT londonyc: From BBC News at Five >> #StopBrexit #Brexit #REMAIN https:// twitter.com/BrexitGremlin/ status/847538643933831168 … pic.twitter.com/8MK6NKCbK2
danmellett,2017-03-30 22:47:10+00:00,0,0,"['#bbctw', '#Brexit']",@campbellclaret on #bbctw hopefully a solid Remain argument espoused. It's not over yet. #Brexit
TTMobile_sg,2017-03-30 22:46:59+00:00,1,0,"['#KOOlestJUNEday', '#Brexit', '#NoPromises', '#Survivor']",TT SINGAPORE 06:46 1. #KOOlestJUNEday 2. #Brexit 3.Old Woodlands Town Centre 4. #NoPromises 5.South Korean 6. #Survivor 7.Kallang River
TTMobile_ch,2017-03-30 22:46:58+00:00,0,0,"['#MiamiOpen', '#SCBern', '#TPMPLaGrandeRassrah2', '#Brexit', '#ZEI2017']",TT SCHWEIZ 23:46 1. #MiamiOpen 2. #SCBern 3. #TPMPLaGrandeRassrah2 4. #Brexit 5.Montreux Jazz 6. #ZEI2017 7.Russian 8.Grad 9.China 10.Galaxy S8
olegitgary,2017-03-30 22:46:47+00:00,0,1,"['#racism', '#war', '#trump', '#brexit']",I'm sorry but that @SteveBannon he's not funny. He's just dangerous. #racism #war#trump #brexit
amandsst,2017-03-30 22:46:25+00:00,0,2,"['#Brexit', '#PoundtoEuro', '#Poundtoeuro']",Pound and euro pressured by Brexit fear as Asian shares surrender gains on oil #Brexit #PoundtoEuro #Poundtoeuro … https:// goo.gl/fb/xll6mE
EricBranse,2017-03-30 22:46:24+00:00,3,7,"['#ScotRef', '#brexit']",Excellent #ScotRef #brexit parable https://twitter.com/FernBill/status/847575148525793280/photo/1 pic.twitter.com/55LG5HKXHp
amaginnit,2017-03-30 22:46:18+00:00,0,0,['#brexit'],How they tested #brexit in 2017. https:// twitter.com/historylvrsclu b/status/847575941761056769 …
amandsst,2017-03-30 22:46:18+00:00,0,0,"['#Brexit', '#Poundtoeuro', '#Poundtoeuro', '#brexitpoundtoeuro']",Brexit is the last thing City banks need #Brexit #Poundtoeuro #Poundtoeuro https:// goo.gl/fb/otiRh8 #brexitpoundtoeuro
amandsst,2017-03-30 22:46:18+00:00,0,0,"['#Brexit', '#PoundToEuro', '#Poundtoeuro']",British Pound Will Fall v the Euro and Dollar no Matter the Outcome of the EU #Brexit #PoundToEuro #Poundtoeuro … https:// goo.gl/fb/u4VvXf
amandsst,2017-03-30 22:46:18+00:00,0,0,"['#Brexit', '#Poundtoeuro', '#Poundtoeuro', '#brexitpoundtoeuro']",Brexit risk keeps sterling under pressure #Brexit #Poundtoeuro #Poundtoeuro https:// goo.gl/fb/Miwgaa #brexitpoundtoeuro
EyeEdinburgh,2017-03-30 22:46:13+00:00,1,0,"['#VoteLeave', '#NHS', '#Brexit']",Did Paul Nuttall just happen to mention the £350m a week the #VoteLeave campaign were promising the #NHS after #Brexit ? What a liar. pic.twitter.com/WLeVei1oko
rladeiraslopes,2017-03-30 22:46:05+00:00,0,0,"['#Article50', '#brexit', '#europetogether']",sad days for the European project! #Article50 #brexit #europetogether
_FMtRIR_,2017-03-30 22:45:59+00:00,0,0,['#Brexit'],I liked a @YouTube video from @davecullencf http:// youtu.be/SViCzFqsEyk?a #Brexit Day Let the Salt Mines Flow
WebberUrology,2017-03-30 22:45:57+00:00,2,2,['#brexit'],Irony at its finest #brexit https:// twitter.com/independent/st atus/847551507427753984 …
EbonyDawnMarsh,2017-03-30 22:45:56+00:00,0,1,"['#Tory', '#Brexit', '#Scotland', '#Westminster', '#ScotRef', '#Brexit']",Top law professor: #Tory #Brexit plan implies taking power away from #Scotland to #Westminster #ScotRef #Brexit https://www. commonspace.scot/articles/10677 /top-law-professor-tory-brexit-plan-implies-taking-power-away-scotland-westminster …
lumbeiro,2017-03-30 22:45:56+00:00,0,0,"['#bbcqt', '#brexit']",DIMBELBY JUST MADE A JOKE ABOUT NOT TRUSTING EXPERTS!! Amazing #bbcqt #brexit
electionlit,2017-03-30 22:45:41+00:00,6,11,['#brexit'],piece on Northern Ireland post #brexit from a Vote Leave leaflet pic.twitter.com/ft00jMNg6i
EconomicsLIT1,2017-03-30 22:45:29+00:00,0,0,['#Brexit'],The Economics of #Brexit - Richard Baldwin - RES 2016 https:// youtu.be/3FXLCgj_HGQ via @YouTube
HonMovies,2017-03-30 22:45:21+00:00,0,0,"['#brexit', '#myFirstTweet']",Breaking the Waves http:// v.ht/ochit-91g @asparklykitty #brexit #myFirstTweet
GXGroup,2017-03-30 22:45:12+00:00,1,0,"['#London', '#Berlin', '#Startup', '#Brexit', '#StartUps', '#Tech', '#Technology']","""Look out, #London . #Berlin 's #Startup scene is ready for a #Brexit bonanza"" ( @WiredUK ) http:// ow.ly/ULun30aoMN4 #StartUps #Tech #Technology"
VGrewal7,2017-03-30 22:45:12+00:00,0,1,"['#Brexit', '#bbcqt']",The Tories aren't sure about the £40bn but Boris is certain about the additional £350m/week #Brexit #bbcqt
KingsWinners,2017-03-30 22:45:12+00:00,0,0,['#brexit'],#brexit secrets ........ More
PacifistProgres,2017-03-30 22:45:07+00:00,0,1,"['#data', '#RT2GAIN', '#Brexit', '#F4F', '#TFB', '#Labour', '#Ukip', '#HR']",World+dog had 1.4 BEEEELLION of its #data records exposed last year http:// crwd.fr/2ohL3dQ #RT2GAIN #Brexit #F4F #TFB #Labour #Ukip #HR pic.twitter.com/DJ3ZjVOMzG
mktgdeportivo,2017-03-30 22:45:00+00:00,0,1,['#Brexit'],"El fútbol británico, muy afectado por el #Brexit La info: http:// goo.gl/7FcTNI pic.twitter.com/loPjOXFx7g"
mutantteenager,2017-03-30 22:44:57+00:00,0,0,"['#Bus', '#Brexit', '#', '#NHS', '#Bollox', '#bbcqt']",#Bus #Brexit #£350m #NHS #Bollox #bbcqt
EconomicsLIT1,2017-03-30 22:44:46+00:00,2,2,['#Brexit'],NB The Economics of #Brexit - Swati Dhingra LSE - RES 2016 https:// youtu.be/-Op0_dM4UwM via @YouTube
64agreatyear,2017-03-30 22:44:40+00:00,0,0,['#brexit'],"They'll grow to Love it, as they growup and have their own opinions ,not the opinions of the media & pop stars, but we'll die happy #brexit https:// twitter.com/BBCNewsnight/s tatus/847496829570695168 …"
BtsBinarytrade,2017-03-30 22:44:38+00:00,0,0,"['#binary', '#trading', '#Brexit', '#Forex', '#Silver', '#Gold']",100% New Trader Bonus - #binary Options #trading #Brexit #Forex #Silver #Gold http:// tinyurl.com/p5w3qsv
JerryLonsdale1,2017-03-30 22:44:31+00:00,2,2,"['#Brexit', '#bbcqt']",Best not tweet that #Brexit will cost £50bn to leave at which is at least 5 yrs worth of good NHS funding #bbcqt
olegitgary,2017-03-30 22:44:26+00:00,2,1,"['#trump', '#brexit', '#religion', '#sports', '#work']",I'm sorry but I care and my opinion matters and is valid. #trump #brexit #religion #sports #work
FreeUlsterman,2017-03-30 22:44:25+00:00,0,0,"['#BetterOffOut', '#UK', '#Brexit', '#ExitEU']",#BetterOffOut #UK #Brexit #ExitEU
ICTSD_Puentes,2017-03-30 22:44:24+00:00,1,2,"['#Brexit', '#UK']",Empiezan las negociaciones de #Brexit . ¿Cómo #UK pagará los €60 mil millones para su salida? @ICTSD_Bridges http:// bit.ly/2odZK4Y pic.twitter.com/RduUjFoqrG
RozDeKett,2017-03-30 22:44:15+00:00,2,1,['#Brexit'],Explain to me again why we're leaving the EU? #Brexit https:// twitter.com/rozdekett/stat us/847579793298038784 …
fibbyccino,2017-03-30 22:44:14+00:00,0,0,['#brexit'],#brexit
TakingJobs,2017-03-30 22:44:06+00:00,0,0,['#brexit'],"Paul_playwright: Sometimes RichardDawkins is right, even if we don't like the way he says it. #brexit http://www. independent.co.uk/news/uk/home-n ews/richard-dawkings-england-nasty-little-backwater-brexit-uk-britain-scientists-racism-a7655136.html …"
JoshYEAH,2017-03-30 22:44:06+00:00,0,0,['#Brexit'],The burning question; What the fuck is the point in #Brexit when Laws and regulations are largely going to be unchanged? What a waste.
stabellinist,2017-03-30 22:44:03+00:00,0,0,"['#coherence', '#brexit']","""we need to pull together as United Kingdom (to separate ourselves from United Europe)"" #coherence #brexit"
craigppascoe,2017-03-30 22:44:02+00:00,0,0,"['#brexit', '#independence']",What will become of Scotland if they vote for independance? No EU entry guaranteed! No individual currency to bargain! #brexit #independence
RichardB10001,2017-03-30 22:43:59+00:00,0,0,"['#nationaldoctorsday', '#brexit']",The latest Passing through...! http:// paper.li/RichardB10001/ 1330127086?edition_id=5cef1a10-159a-11e7-ab87-0cc47a0d1605 … #nationaldoctorsday #brexit
gale_adam,2017-03-30 22:43:48+00:00,1,0,"['#Brexit', '#BackBritain']",Excellent data from @YouGov poll regarding #Brexit . The country clearly wants to #BackBritain ! @Change_Britain @BrexitCentral https:// twitter.com/euvoteleave23r d/status/847579609633660928 …
LibertyDonJ,2017-03-30 22:43:47+00:00,0,0,"['#IndyRef', '#Brexit', '#TrumpClinton']",Why? Have you not seen the turmoil from #IndyRef #Brexit and #TrumpClinton elections? Would be end of NI as halfway stable entity
jimflamez,2017-03-30 22:43:44+00:00,0,0,"['#article50', '#brexit']",The latest view from the corner! http:// paper.li/jimflamez/1375 829058?edition_id=52d42070-159a-11e7-803f-002590a5ba2d … #article50 #brexit
1961DarthVader,2017-03-30 22:43:43+00:00,1,0,"['#bbcqt', '#brexit']",#bbcqt #brexit has united the country. We all agree WTF are Ukip still doing on programs like this
ndi_my,2017-03-30 22:43:36+00:00,1,0,"['#RDLS23', '#Brexit', '#France2', '#JLMelenchon']","#RDLS23 en ligne ! Les thèmes : évasion fiscale, #Brexit , frontières, #France2 ... http:// ln.is/nb1mD by #JLMelenchon via @c0nvey pic.twitter.com/nx2HOeSbHq"
BigMombo,2017-03-30 22:43:36+00:00,0,0,"['#BrexitBegins', '#Brexit', '#BrexitDay', '#Ad']",There was no better time to read this than now as #BrexitBegins http://www. BrexitBegins.com #Brexit #BrexitDay https:// giveaway.amazon.com/p/a053e26222cf 6cf6/?ref_=tsm_4_tw_p_tw … #Ad
golders_greener,2017-03-30 22:43:26+00:00,2,0,"['#brexit', '#Article50']",1 year and 364 days till we are free #brexit #Article50
SummerRoseDream,2017-03-30 22:43:23+00:00,1,0,"['#Lanz', '#JamesBlunt', '#YoureBeautiful', '#Brexit']","Bei Markus, dem #Lanz ziehe ich auch eine Blunt, ohne dabei James zu heißen. #JamesBlunt #YoureBeautiful #Brexit"
EggySoldier,2017-03-30 22:43:23+00:00,0,0,['#brexit'],money is cheaper than starvation - I want £500/week from my GP #brexit
Hannah_LBerg,2017-03-30 22:43:20+00:00,1,0,"['#Brexit', '#Tusk']",2nd: put the citizens first! irony or sarcasm? #Brexit letter of Theresa May to #Tusk pic.twitter.com/5Ok4R8RQNL
McEwanMorton,2017-03-30 22:43:19+00:00,0,0,"['#indyref2', '#brexit', '#Scotland']",Nicola Sturgeon tweet shows her working on independence letter #indyref2 #brexit #Scotland https://www. theguardian.com/politics/2017/ mar/30/nicola-sturgeon-tweet-shows-her-working-on-independence-letter?CMP=Share_iOSApp_Other …
nonsumdignus,2017-03-30 22:43:17+00:00,0,0,"['#EU', '#Brexit']",Day one and already Brussels is wailing! May accused of blackmail http:// dailym.ai/2ocvM1g via @MailOnline #EU #Brexit
WestHamLabour,2017-03-30 22:43:13+00:00,5,7,"['#Brexit', '#WestHam', '#Labour']",Hearing from @Keir_Starmer about #Brexit at #WestHam fundraising dinner with @lynbrownmp #Labour pic.twitter.com/KpL2ZI4MX8
ktf1965,2017-03-30 22:43:05+00:00,10,6,['#brexit'],why are we even preparing to negotiate with these people goes to show Germany is the EU puppet master @BrexitNoww #brexit
redmotion_games,2017-03-30 22:42:59+00:00,0,0,['#brexit'],#brexit will be the same for those that wanted things to be different & different for those who wanted things to stay the same.
DominicFarrell,2017-03-30 22:42:57+00:00,0,1,['#Brexit'],Over ONE MILLION migrants are 'in the pipeline' in Libya http:// dailym.ai/2norShO #Brexit
vinod_d007,2017-03-30 22:42:50+00:00,0,0,"['#Childhood', '#Obesity', '#Brexit', '#NHS', '#Parents', '#JunkFoods']",#Childhood #Obesity has got nothing to do with #Brexit or #NHS it's an individual choice what #Parents feed their kids. Say no to #JunkFoods
AnnaWilsonEU,2017-03-30 22:42:47+00:00,4,0,"['#Brexit', '#bbcqt']",The #Brexit Britain the Leave campaign promised us vs the one we got: #bbcqt pic.twitter.com/lbTSetooOP
nietcorrupt,2017-03-30 22:42:34+00:00,1,0,"['#brexit', '#brexshit']",Which EU resolution is that? It can only be revoked if all EU members do agree....... #brexit #brexshit
EdwardBedivere,2017-03-30 22:42:34+00:00,4,1,['#Brexit'],"Quitters should abandon #Brexit , stop whining and get behind the EU. https:// twitter.com/redderfreak/st atus/847523678774579201 …"
lluciz,2017-03-30 22:42:31+00:00,0,0,"['#', '#Brexit']",British Pound Will Fall v the Euro and Dollar no Matter the Outcome of the EU ##Brexit … https:// goo.gl/fb/UObY2A
eugenereid,2017-03-30 22:42:25+00:00,0,0,"['#NHS', '#brexit']",#NHS #brexit pic.twitter.com/c6Gxg4MEwW
RozDeKett,2017-03-30 22:42:24+00:00,0,0,['#Brexit'],"""EU law will be transferred to Britain and past rulings of the ECJ remain binding"" #Brexit https://www. ft.com/content/dee074 c0-149f-11e7-80f4-13e067d5072c … via @FT"
Action4Ducks,2017-03-30 22:42:23+00:00,0,0,"['#Charities', '#EU', '#Brexit']",#Charities moaned about the #EU before #Brexit - know why they moan now.
kev_mcdonald,2017-03-30 22:42:21+00:00,0,0,"['#TheresaMay', '#Brexit', '#Article50']",Perceptive analysis. #TheresaMay ’s Empty #Brexit Promises. #Article50 http://www. newyorker.com/news/john-cass idy/theresa-mays-empty-brexit-promises … via @JohnCassidy
hogsfrolics,2017-03-30 22:41:59+00:00,1,0,"['#brexit', '#bbcqt']",So the new narrative is: Tories invoke disastrous #brexit and it's all Corbyn's fault for not stooping them #bbcqt
officialkappa99,2017-03-30 22:41:44+00:00,1,0,['#Brexit'],This guy Ryan I know who's missing a peg just made his own #Brexit front cover for the @DailyMailUK pic.twitter.com/z5pABZdHtP
basimyIT,2017-03-30 22:41:41+00:00,0,1,"['#cabinetreshuffle', '#brexit', '#gaytwitter', '#EastEnders', '#italy', '#italia', '#Italian', '#italiano', '#italymatters', '#italianfood']",#cabinetreshuffle #brexit #gaytwitter #EastEnders #italy #italia #Italian #italiano #italymatters #italianfood pic.twitter.com/LeP6wTv0A7
EUVoteLeave23rd,2017-03-30 22:41:40+00:00,20,18,"['#polling', '#British', '#Brexit', '#BBC']",Possibly the most reliable public #polling on the matter shows the vast majority of the #British public are now on board with #Brexit ! #BBC pic.twitter.com/zhinc4Np7z
juliannemarriot,2017-03-30 22:41:37+00:00,0,0,"['#Brexit', '#KeirStarmer', '#TakeBackControl', '#Labour']",Our #Brexit fundraising dinner with speaker #KeirStarmer . He hates #TakeBackControl but says we need to understand why it worked. #Labour pic.twitter.com/cXpMzzF8pt
MessFixing,2017-03-30 22:41:37+00:00,0,0,"['#SCPTrump', '#Brexit', '#PutinsPuppet', '#TrumpRussia']",#SCPTrump praises #Brexit because Putin told him to. #PutinsPuppet #TrumpRussia https:// twitter.com/Salon/status/8 47576848125087745 …
InvestopiaUk,2017-03-30 22:41:21+00:00,0,0,"['#Brexit', '#investing']","EU Chief Threatens Trump For Supporting #Brexit ; Vows To ""Promote"" Break Up Of U.S. http:// dlvr.it/NmHcZ7 #investing pic.twitter.com/JmHGpRgnlc"
McEwanMorton,2017-03-30 22:41:17+00:00,0,0,['#Brexit'],"Unlike a divorce, the terms of #Brexit aren’t up for discussion https://www. theguardian.com/commentisfree/ 2017/mar/30/brexit-divorce-terms-marriage?CMP=Share_iOSApp_Other …"
EmmaCalin,2017-03-30 22:41:15+00:00,0,1,"['#Brexit', '#France', '#Article50', '#satire']","My essay on #Brexit , from #France as #Article50 is triggered... with a large helping of #satire sauce. http:// bit.ly/2nLJMhJ @impakter .com"
mrbrylcreem,2017-03-30 22:41:12+00:00,0,0,"['#brexit', '#jogon']",#brexit The British Caliphate !! pork pies dad's army vera lynn real ale spitfires I vow to thee & £1.82 TRILLION deficit #jogon
Action4Ducks,2017-03-30 22:41:10+00:00,0,0,"['#Brexit', '#Charities', '#Rural', '#Community', '#Wildlife', '#Brexit']",#Brexit may make be negative to #Charities but not to #Rural #Community #Wildlife that's ignored. I voted #Brexit
theonionlives,2017-03-30 22:41:08+00:00,0,0,['#Brexit'],#Brexit
femifisting,2017-03-30 22:40:56+00:00,3,2,['#brexit'],Just when you thought capitalism couldn't get worse. The president of England is NAMED FOR A SHAMPOO. #brexit pic.twitter.com/rctlAOoEtL
VillageMagIRE,2017-03-30 22:40:48+00:00,0,0,"['#TheresaMay', '#Brexit', '#Trumpification']",Ministers are now starting to emerge from #TheresaMay 's #Brexit #Trumpification programs. Great likenesses already https://www. theguardian.com/uk-news pic.twitter.com/u8RoeRvQyD
OmniUnivercity,2017-03-30 22:40:46+00:00,0,0,"['#cabinetreshuffle', '#brexit', '#gaytwitter', '#EastEnders', '#Greens2017', '#themasksinger', '#NandosFoodForThought', '#BIGWET', '#tourdecolumbus', '#brexitday']",#cabinetreshuffle #brexit #gaytwitter #EastEnders #Greens2017 #themasksinger #NandosFoodForThought #BIGWET #tourdecolumbus #brexitday https:// twitter.com/MaxIsLaw/statu s/847561409781170176 …
NigelMunisamy,2017-03-30 22:40:44+00:00,0,1,['#Brexit'],@uktostayeu So why #Brexit ?
mskdog,2017-03-30 22:40:30+00:00,0,0,"['#edchat', '#brexit']",The latest The *Karabaic*Daily! http:// paper.li/mskdog/1310492 414?edition_id=dec82e10-1599-11e7-8f18-0cc47a0d164b … Thanks to @DrJohnsonMD #edchat #brexit
me_throu_a_lens,2017-03-30 22:40:17+00:00,0,0,['#Brexit'],If one image could some up the #Brexit feeling in Berlin it would be this pic.twitter.com/754i9QvdYD
BusinessDeans,2017-03-30 22:40:05+00:00,0,0,['#brexit'],@profholden on the economic fallout from Brexit http:// ow.ly/P5wx30aq19P via @ConversationEDU #brexit
Paul_playwright,2017-03-30 22:40:02+00:00,1,0,['#brexit'],"Sometimes @RichardDawkins is right, even if we don't like the way he says it. #brexit http://www. independent.co.uk/news/uk/home-n ews/richard-dawkings-england-nasty-little-backwater-brexit-uk-britain-scientists-racism-a7655136.html …"
scarletmonahan,2017-03-30 22:40:02+00:00,0,1,"['#theresamay', '#conservative', '#tory', '#cabinet', '#brexit', '#PM']",Theresa May.. you ain�t seen nothing yet. https:// youtu.be/GLiZjIxZjak #theresamay #conservative #tory #cabinet #brexit #PM
digitaljournal,2017-03-30 22:40:01+00:00,0,0,['#brexit'],The U.K. will not get to have its #brexit cake and eat it too http:// bit.ly/2ocSeqw
Alasdair91,2017-03-30 22:39:41+00:00,22,12,"['#Brexit', '#ScotRef']","Nicola Sturgeon, there, having a cosy wee night in saving Scotland from the burning building that is #Brexit Britain! #ScotRef https:// twitter.com/STVNews/status /847557366803517440 …"
OccidoLumen666,2017-03-30 22:39:41+00:00,1,1,['#Brexit'],TUSSELS IN BRUSSELS #Brexit pic.twitter.com/71B9ua0XNM
